corpus	sent_id	left	node	right	node_sentences	senses	category
ind_mixed_2012_1M	968658	Di pemerintah Amerika Serikat, yang dipimpin oleh empat konsultan David Gergen yang menjabat sebagai Washington Times dalam sebuah artikel tahun sebelumnya, telah membuat komentar	mengenai	suatu organisasi.	Di pemerintah Amerika Serikat, yang dipimpin oleh empat konsultan David Gergen yang menjabat sebagai Washington Times dalam sebuah artikel tahun sebelumnya, telah membuat komentar <m>mengenai</m> suatu organisasi.	NA	prep
ind_mixed_2012_1M	483844	2. Jika terjadi perbedaan dan bahkan pertentang informasi	mengenai	suatu peristiwa, maka diselesaikan dengan cara mengkaji rangkaian transmisi dari para pembawa berita (rawi) yang dikenal dengan sanad atau isnad.	2. Jika terjadi perbedaan dan bahkan pertentang informasi <m>mengenai</m> suatu peristiwa, maka diselesaikan dengan cara mengkaji rangkaian transmisi dari para pembawa berita (rawi) yang dikenal dengan sanad atau isnad.	NA	prep
ind_mixed_2012_1M	237371	Kita tidak berbicara mengenai persatuan dalam arti lahiriah (walaupun itu akan terjadi juga sebagai akibatnya), tetapi kita berbicara	mengenai	suatu persatuan batiniah yang benar-benar terjadi karena karya Roh Allah.	Kita tidak berbicara mengenai persatuan dalam arti lahiriah (walaupun itu akan terjadi juga sebagai akibatnya), tetapi kita berbicara <m>mengenai</m> suatu persatuan batiniah yang benar-benar terjadi karena karya Roh Allah.	NA	prep
ind_mixed_2012_1M	273611	Kami tak pernah sependapat	mengenai	suatu persoalan.	Kami tak pernah sependapat <m>mengenai</m> suatu persoalan.	NA	prep
ind_mixed_2012_1M	749652	Pikirkan pengalaman Anda, ketika Anda begitu bersemangat _114 _Ekspresikan Suara Anda	mengenai	suatu proyek, sesuatu yang begitu menarik dan menyerap Anda, sedemikian sehingga Anda hampir tak dapat memikirkan hal lain.	Pikirkan pengalaman Anda, ketika Anda begitu bersemangat _114 _Ekspresikan Suara Anda <m>mengenai</m> suatu proyek, sesuatu yang begitu menarik dan menyerap Anda, sedemikian sehingga Anda hampir tak dapat memikirkan hal lain.	NA	prep
ind_mixed_2012_1M	399720	Perilaku yang baik tergantung pada persepsi yang cermat dan nyata	mengenai	suatu situasi.	Perilaku yang baik tergantung pada persepsi yang cermat dan nyata <m>mengenai</m> suatu situasi.	NA	prep
ind_mixed_2012_1M	431593	Menulis dapat menambah wawasan	mengenai	suatu topik karena penulis mencari sumber informasi tentang topik tersebut.	Menulis dapat menambah wawasan <m>mengenai</m> suatu topik karena penulis mencari sumber informasi tentang topik tersebut.	NA	prep
ind_mixed_2012_1M	39620	Kenyataan bahwa wawancara kelompok menyatukan beberapa peserta untuk suatu percakapan terbuka	mengenai	suatu topik tertentu berarti bahwa peneliti tidak akan memiliki peran yang utama daripada dalam situasi wawancara individu satu lawan satu.	Kenyataan bahwa wawancara kelompok menyatukan beberapa peserta untuk suatu percakapan terbuka <m>mengenai</m> suatu topik tertentu berarti bahwa peneliti tidak akan memiliki peran yang utama daripada dalam situasi wawancara individu satu lawan satu.	NA	prep
ind_mixed_2012_1M	890858	Perhatian yang cermat untuk penyusunan pertanyaan akan meningkatkan kecenderungan	mengenai	suatu wawancara poduktif.	Perhatian yang cermat untuk penyusunan pertanyaan akan meningkatkan kecenderungan <m>mengenai</m> suatu wawancara poduktif.	NA	prep
ind_mixed_2012_1M	276227	Meskipun tak ada keraguan	mengenai	suatupun daripada kedua contoh tadi.	Meskipun tak ada keraguan <m>mengenai</m> suatupun daripada kedua contoh tadi.	NA	prep
ind_mixed_2012_1M	864775	Butler terlibat dalam sebuah pemeriksaan berkelanjutan	mengenai	subjek di mana dia mempertanyakan melalui proses apa subjek itu muncul, apa yang dimaksud bahwa subjek itu digagas, dan bagaimana penggagasan tersebut berhasil atau gagal.	Butler terlibat dalam sebuah pemeriksaan berkelanjutan <m>mengenai</m> subjek di mana dia mempertanyakan melalui proses apa subjek itu muncul, apa yang dimaksud bahwa subjek itu digagas, dan bagaimana penggagasan tersebut berhasil atau gagal.	NA	prep
ind_mixed_2012_1M	149450	Para ilmuwan telah melakukan penelitian tak terhitung banyaknya	mengenai	subjek ini dan menghasilkan pelbagai teori dan pendapat.	Para ilmuwan telah melakukan penelitian tak terhitung banyaknya <m>mengenai</m> subjek ini dan menghasilkan pelbagai teori dan pendapat.	NA	prep
ind_mixed_2012_1M	647806	Ismayatun mengatakan	mengenai	subsidi bahan bakar, pemerintah jangan menekan masyarakat kecil di saat kenaikkan harga saat ini.	Ismayatun mengatakan <m>mengenai</m> subsidi bahan bakar, pemerintah jangan menekan masyarakat kecil di saat kenaikkan harga saat ini.	NA	prep
ind_mixed_2012_1M	193182	Kesepakatankesepakatan	mengenai	subsidi dan countervailing measures, rintangan-rintangan teknis terhadap perdagangan, lisensi impor, penaksiran bea cukai dan kesepakatan anti-dumping sekarang telah terlebur ke dalam komitmen WTO.	Kesepakatankesepakatan <m>mengenai</m> subsidi dan countervailing measures, rintangan-rintangan teknis terhadap perdagangan, lisensi impor, penaksiran bea cukai dan kesepakatan anti-dumping sekarang telah terlebur ke dalam komitmen WTO.	NA	prep
ind_mixed_2012_1M	167057	Dia menjelaskan telah ada pembicaraan	mengenai	subsidi ini antara pemerintah pusat dan Pemprov Jatim.	Dia menjelaskan telah ada pembicaraan <m>mengenai</m> subsidi ini antara pemerintah pusat dan Pemprov Jatim.	NA	prep
ind_mixed_2012_1M	354349	Para ahli zoology mempunyai banyak pertanyaan yang perlu diajukan dan pertanyaan tersebut yakni	mengenai	subyek ini.	Para ahli zoology mempunyai banyak pertanyaan yang perlu diajukan dan pertanyaan tersebut yakni <m>mengenai</m> subyek ini.	NA	prep
ind_mixed_2012_1M	539625	Dengan mempelajari data pengalaman individu dalarn suatu komunitas, peneliti budaya akan memperoleh informasi yang jauh lebih dalarn	mengenai	subyek penelitian.	Dengan mempelajari data pengalaman individu dalarn suatu komunitas, peneliti budaya akan memperoleh informasi yang jauh lebih dalarn <m>mengenai</m> subyek penelitian.	NA	prep
ind_mixed_2012_1M	4437	Kedua syarat yang pertama dinamakan syarat subjektif karena kedua syarat tersebut	mengenai	subyek perjanjian.	Kedua syarat yang pertama dinamakan syarat subjektif karena kedua syarat tersebut <m>mengenai</m> subyek perjanjian.	NA	prep
ind_mixed_2012_1M	120179	Ketentuan ini berkaitan dengan asas spesialitas dari Hak Tanggungan, yaitu	mengenai	subyek, objek, dan utang yang dijamin (Pasal 11 ayat (1) UUHT dan Penjelasannya).	Ketentuan ini berkaitan dengan asas spesialitas dari Hak Tanggungan, yaitu <m>mengenai</m> subyek, objek, dan utang yang dijamin (Pasal 11 ayat (1) UUHT dan Penjelasannya).	NA	prep
ind_mixed_2012_1M	622648	Di desa Karangjati, tempat tujuan Kyai Manggalapati untuk membuka hidup baru, ternyata cerita-cerita	mengenai	Suci yang membasmi gerombolan Panembahan Kolo Ireng sudah sampai disana dan menyebar.	Di desa Karangjati, tempat tujuan Kyai Manggalapati untuk membuka hidup baru, ternyata cerita-cerita <m>mengenai</m> Suci yang membasmi gerombolan Panembahan Kolo Ireng sudah sampai disana dan menyebar.	NA	prep
ind_mixed_2012_1M	80626	2	Mengenai	suhu, sebenarnya banyak kehangatan di apartemen tersebut seandainya saja Bapak cukup pintar mengatur pemanas ruangannya.	2. <m>Mengenai</m> suhu, sebenarnya banyak kehangatan di apartemen tersebut seandainya saja Bapak cukup pintar mengatur pemanas ruangannya.	NA	prep
ind_mixed_2012_1M	961182	Namun pengertian	mengenai	suku bangsa di Indonesia seperti tersebut di atas dalam kenyataannya sangat kompleks, ada yang menyempit dan ada yang meluas.	Namun pengertian <m>mengenai</m> suku bangsa di Indonesia seperti tersebut di atas dalam kenyataannya sangat kompleks, ada yang menyempit dan ada yang meluas.	NA	prep
ind_mixed_2012_1M	773053	~	Mengenai	sulitnya memperoleh keturunan pada pasangan yang sehat, Nukman mengatakan, kasus seperti itu digolongkan ke dalam Unexplained Infertility (ketidaksuburan yang tidak diketahui penyebabnya).	<m>Mengenai</m> sulitnya memperoleh keturunan pada pasangan yang sehat, Nukman mengatakan, kasus seperti itu digolongkan ke dalam Unexplained Infertility (ketidaksuburan yang tidak diketahui penyebabnya).	NA	prep
ind_mixed_2012_1M	913450	Beberapa waktu lalu juga ditanyakan	mengenai	sulitnya mencari bahan baku ikan untuk abon.	Beberapa waktu lalu juga ditanyakan <m>mengenai</m> sulitnya mencari bahan baku ikan untuk abon.	NA	prep
ind_mixed_2012_1M	357948	Pemerintah juga tak mengedukasi masyarakat	mengenai	sulitnya proses pembangunan jalan tol maupun tujuan positif dari terbangunnya jalan tol.	Pemerintah juga tak mengedukasi masyarakat <m>mengenai</m> sulitnya proses pembangunan jalan tol maupun tujuan positif dari terbangunnya jalan tol.	NA	prep
ind_mixed_2012_1M	115751	Kalau	mengenai	Sumanto, mungkin saya mah, kalo manusia dalam kesulitan apapun, wajarlah kalo nggak punya pegangan hidup yang bagus pasti dia bisa terjerumus dalam hal apa aja gitu.	Kalau <m>mengenai</m> Sumanto, mungkin saya mah, kalo manusia dalam kesulitan apapun, wajarlah kalo nggak punya pegangan hidup yang bagus pasti dia bisa terjerumus dalam hal apa aja gitu.	NA	prep
ind_mixed_2012_1M	577736	Nona Duyen Tran, salah satu anggota dewan VRE, berbagi dengan kami selama wawancara	mengenai	sumbangan Maha Guru Ching Hai: _ni sebuah kejutan yang tak terduga, kejutan yang menyenangkan.	Nona Duyen Tran, salah satu anggota dewan VRE, berbagi dengan kami selama wawancara <m>mengenai</m> sumbangan Maha Guru Ching Hai: _ni sebuah kejutan yang tak terduga, kejutan yang menyenangkan.	NA	prep
ind_mixed_2012_1M	665747	Mungkin ada masih bertanya	mengenai	sumber atau inti kekuatan telekinetik ini.	Mungkin ada masih bertanya <m>mengenai</m> sumber atau inti kekuatan telekinetik ini.	NA	prep
ind_mixed_2012_1M	903428	Mungkin Anda masih bertanya	mengenai	sumber atau inti kekuatan telekinetik ini.	Mungkin Anda masih bertanya <m>mengenai</m> sumber atau inti kekuatan telekinetik ini.	NA	prep
ind_mixed_2012_1M	845604	Ditanya	mengenai	sumber dana, Erwin menjelaskan, sumber dana bersumber dari pinjaman dan juga dari internal perusahaan.	Ditanya <m>mengenai</m> sumber dana, Erwin menjelaskan, sumber dana bersumber dari pinjaman dan juga dari internal perusahaan.	NA	prep
ind_mixed_2012_1M	300491	Identifikasi Tuhan menciptakan latar belakang untuk perdebatan dengan orang farisi	mengenai	sumber dari kuasa Yesus Kristus.	Identifikasi Tuhan menciptakan latar belakang untuk perdebatan dengan orang farisi <m>mengenai</m> sumber dari kuasa Yesus Kristus.	NA	prep
ind_mixed_2012_1M	759860	Khusus	mengenai	sumber daya alam yang bersifat tidak dapat diperbaharui (non-renewable resources) eksploitasinya harus dibatasi melalui suatu pengendalian yang ketat.	Khusus <m>mengenai</m> sumber daya alam yang bersifat tidak dapat diperbaharui (non-renewable resources) eksploitasinya harus dibatasi melalui suatu pengendalian yang ketat.	NA	prep
ind_mixed_2012_1M	61187	Dalam rangka ini ter_angkut aspek kelembagaan hukum termasuk masalah yurisdiksi dan pro_edur serta	mengenai	sumber daya mausia hidang hukum.	Dalam rangka ini ter_angkut aspek kelembagaan hukum termasuk masalah yurisdiksi dan pro_edur serta <m>mengenai</m> sumber daya mausia hidang hukum.	NA	prep
ind_mixed_2012_1M	544889	~	Mengenai	sumber daya manusia (SDM) sebagai pendukung pelayanan PT MNA, ia mengatakan, pada Kamis (19/11), digelar rapat evaluasi untuk melihat efektivitas SDM.	<m>Mengenai</m> sumber daya manusia (SDM) sebagai pendukung pelayanan PT MNA, ia mengatakan, pada Kamis (19/11), digelar rapat evaluasi untuk melihat efektivitas SDM.	NA	prep
ind_mixed_2012_1M	767386	Struktur sistem hukum berkaitan dengan kelembagaan hukum termasuk masalah yurisdiksi dan prosedur, serta	mengenai	sumber daya manusia bidang hukum, seperti hakim, jaksa, polisi, pengacara, petugas lemaga pemasyarakatan, dan sebagainya.	Struktur sistem hukum berkaitan dengan kelembagaan hukum termasuk masalah yurisdiksi dan prosedur, serta <m>mengenai</m> sumber daya manusia bidang hukum, seperti hakim, jaksa, polisi, pengacara, petugas lemaga pemasyarakatan, dan sebagainya.	NA	prep
ind_mixed_2012_1M	970941	Dalam pasal-pasal diatas disebutkan	mengenai	sumber hukum tak tertulis.	Dalam pasal-pasal diatas disebutkan <m>mengenai</m> sumber hukum tak tertulis.	NA	prep
ind_mixed_2012_1M	100259	Yang menjadi pokok persoalan utama dri iklim komunikasi adalah sebagai berikut : (1) persepsi	mengenai	sumber komunikasi dan hubungannya dalam organisasi :- berapa pentingnya sumber-sumber itu.	Yang menjadi pokok persoalan utama dri iklim komunikasi adalah sebagai berikut : (1) persepsi <m>mengenai</m> sumber komunikasi dan hubungannya dalam organisasi :- berapa pentingnya sumber-sumber itu.	NA	prep
ind_mixed_2012_1M	702851	_Sehubungan dengan pertanyaan	mengenai	sumber minyak yang baru ditemukan di Meksiko, Guru menjelaskan kepada semua orang dengan berkata bahwa jika kita menghentikan 80% pemanasan global dengan menjadi vegan, kita bisa terus menggunakan minyak dan mobil.	_Sehubungan dengan pertanyaan <m>mengenai</m> sumber minyak yang baru ditemukan di Meksiko, Guru menjelaskan kepada semua orang dengan berkata bahwa jika kita menghentikan 80% pemanasan global dengan menjadi vegan, kita bisa terus menggunakan minyak dan mobil.	NA	prep
ind_mixed_2012_1M	864221	Berdasarkan undang-undang ini, ada perluasan	mengenai	sumber perolehan alat bukti yang sah berupa petunjuk.	Berdasarkan undang-undang ini, ada perluasan <m>mengenai</m> sumber perolehan alat bukti yang sah berupa petunjuk.	NA	prep
ind_mixed_2012_1M	956356	~	Mengenai	sumber yang mengatakan tentang Hajar yang kebingungan setelah melihat air yang habis menyerap serta tentang usahanya berlari tujuh kali dari Shafa dan Marwa dan tentang sumur Zamzam dan bagaimana air menyembur, oleh mereka masih diragukan.	<m>Mengenai</m> sumber yang mengatakan tentang Hajar yang kebingungan setelah melihat air yang habis menyerap serta tentang usahanya berlari tujuh kali dari Shafa dan Marwa dan tentang sumur Zamzam dan bagaimana air menyembur, oleh mereka masih diragukan.	NA	prep
ind_mixed_2012_1M	404136	Ada dua hal penting yang harus menjadi catatan setiap guru	mengenai	sumber-sumber bahan pelajaran.	Ada dua hal penting yang harus menjadi catatan setiap guru <m>mengenai</m> sumber-sumber bahan pelajaran.	NA	prep
ind_mixed_2012_1M	947028	21 18 Cf., lihat Bab III di atas	mengenai	sumber-sumber hukum perdagangan internasional.	21 18 Cf., lihat Bab III di atas <m>mengenai</m> sumber-sumber hukum perdagangan internasional.	NA	prep
ind_mixed_2012_1M	496741	Menyediakan ruang partisipasi bagi masyarakat, khususnya masyarakat miskin, dalam pembangunan adalah memberi mereka otoritas dan kontrol atas keputusan	mengenai	sumber-sumber pembangunan.	Menyediakan ruang partisipasi bagi masyarakat, khususnya masyarakat miskin, dalam pembangunan adalah memberi mereka otoritas dan kontrol atas keputusan <m>mengenai</m> sumber-sumber pembangunan.	NA	prep
ind_mixed_2012_1M	588046	Kau tentu tahu	mengenai	sumpah dibawah pohon persik.	Kau tentu tahu <m>mengenai</m> sumpah dibawah pohon persik.	NA	prep
ind_mixed_2012_1M	606151	Sementara itu	mengenai	sumur resapan air yang berjumlah 17 buah, menteri mengatakan tidak ada masalah.	Sementara itu <m>mengenai</m> sumur resapan air yang berjumlah 17 buah, menteri mengatakan tidak ada masalah.	NA	prep
ind_mixed_2012_1M	96092	Wang Ping memberitahukan kepada Liu Bei	mengenai	sungai Han dan daerah sekitarnya.	Wang Ping memberitahukan kepada Liu Bei <m>mengenai</m> sungai Han dan daerah sekitarnya.	NA	prep
ind_mixed_2012_1M	961874	~	Mengenai	Sungmin, Changmin tak pernah khawatir karena sudah jelas kalau namja manis bergigi kelinci itu tengah menjalin asmara dengan dongsaengnya sendiri yang bermata sipit dan berpipi chubby, salah satu dari member suju M yang paling muda.	<m>Mengenai</m> Sungmin, Changmin tak pernah khawatir karena sudah jelas kalau namja manis bergigi kelinci itu tengah menjalin asmara dengan dongsaengnya sendiri yang bermata sipit dan berpipi chubby, salah satu dari member suju M yang paling muda.	NA	prep
ind_mixed_2012_1M	232894	Lantas	mengenai	super cepat dan ketajaman mengiris mangsanya bagi lidah bunglon, justru lidah manusia pasti lebih tajam dan cepat jika tidak dikontrol keimanan padaNYA.	Lantas <m>mengenai</m> super cepat dan ketajaman mengiris mangsanya bagi lidah bunglon, justru lidah manusia pasti lebih tajam dan cepat jika tidak dikontrol keimanan padaNYA.	NA	prep
ind_mixed_2012_1M	516986	""" Tidak seorangpun membuat janji"	mengenai	suplemen, namun karena ini adalah produk alami jadi saya tidak melihat adanya resiko menambahkan suplemen ini bersamaan dengan penggunaan suplemen lain yang telah anda gunakan selama ini.	""" Tidak seorangpun membuat janji <m>mengenai</m> suplemen, namun karena ini adalah produk alami jadi saya tidak melihat adanya resiko menambahkan suplemen ini bersamaan dengan penggunaan suplemen lain yang telah anda gunakan selama ini."	NA	prep
ind_mixed_2012_1M	731218	Calvin memberi tanggapan yang tajam	mengenai	surat ini (1544).	Calvin memberi tanggapan yang tajam <m>mengenai</m> surat ini (1544).	NA	prep
ind_mixed_2012_1M	124252	Sedangkan	mengenai	surat protes yang dilayangkan Fraksi Partai berlambang Bintang Mercy, Politikus Fraksi PPP itu menilainya sah- sah saja dan yang perlu diperhatikan itu undangan rapat ditujukan kepada setiap anggota bukankepada fraksinya.	Sedangkan <m>mengenai</m> surat protes yang dilayangkan Fraksi Partai berlambang Bintang Mercy, Politikus Fraksi PPP itu menilainya sah- sah saja dan yang perlu diperhatikan itu undangan rapat ditujukan kepada setiap anggota bukankepada fraksinya.	NA	prep
